iter	Logloss
575	0.00354115138
576	0.00354115138
577	0.00354115138
578	0.00354115138
579	0.00354115138
580	0.00354115138
581	0.00354115138
582	0.00354115138
583	0.00354115138
584	0.00354115138
585	0.00354115138
586	0.00354115138
587	0.00354115138
588	0.00354115138
589	0.00354115138
590	0.00354115138
591	0.00354115138
592	0.00354115138
593	0.00354115138
594	0.00354115138
595	0.00354115138
596	0.00354115138
597	0.00354115138
598	0.00354115138
599	0.00354115138
600	0.00354115138
601	0.00354115138
602	0.00354115138
603	0.00354115138
604	0.00354115138
605	0.00354115138
606	0.00354115138
607	0.00354115138
608	0.00354115138
609	0.00354115138
610	0.00354115138
611	0.00354115138
612	0.00354115138
613	0.00354115138
614	0.00354115138
615	0.00354115138
616	0.00354115138
617	0.00354115138
618	0.00354115138
619	0.00354115138
620	0.00354115138
621	0.00354115138
622	0.00354115138
623	0.00354115138
624	0.00354115138
625	0.00354115138
626	0.00354115138
627	0.00354115138
628	0.00354115138
629	0.00354115138
630	0.00354115138
631	0.00354115138
632	0.00354115138
633	0.00354115138
634	0.00354115138
635	0.00354115138
636	0.00354115138
637	0.00354115138
638	0.00354115138
639	0.00354115138
640	0.00354115138
641	0.00354115138
642	0.00354115138
643	0.00354115138
644	0.00354115138
645	0.00354115138
646	0.00354115138
647	0.00354115138
648	0.00354115138
649	0.00354115138
650	0.00354115138
651	0.00354115138
652	0.00354115138
653	0.00354115138
654	0.00354115138
655	0.00354115138
656	0.00354115138
657	0.00354115138
658	0.00354115138
659	0.00354115138
660	0.00354115138
661	0.00354115138
662	0.00354115138
663	0.00354115138
664	0.00354115138
665	0.00354115138
666	0.00354115138
667	0.00354115138
668	0.00354115138
669	0.00354115138
670	0.00354115138
671	0.00354115138
672	0.00354115138
673	0.00354115138
674	0.00354115138
675	0.00354115138
676	0.00354115138
677	0.00354115138
678	0.00354115138
679	0.00354115138
680	0.00354115138
681	0.00354115138
682	0.00354115138
683	0.00354115138
684	0.00354115138
685	0.00354115138
686	0.00354115138
687	0.00354115138
688	0.00354115138
689	0.00354115138
690	0.00354115138
691	0.00354115138
692	0.00354115138
693	0.00354115138
694	0.00354115138
695	0.00354115138
696	0.00354115138
697	0.00354115138
698	0.00354115138
699	0.00354115138
700	0.00354115138
701	0.00354115138
702	0.00354115138
703	0.00354115138
704	0.00354115138
705	0.00354115138
706	0.00354115138
707	0.00354115138
708	0.00354115138
709	0.00354115138
710	0.00354115138
711	0.00354115138
712	0.00354115138
713	0.00354115138
714	0.00354115138
715	0.00354115138
716	0.00354115138
717	0.00354115138
718	0.00354115138
719	0.00354115138
720	0.00354115138
721	0.00354115138
722	0.00354115138
723	0.00354115138
724	0.00354115138
725	0.00354115138
726	0.00354115138
727	0.00354115138
728	0.00354115138
729	0.00354115138
730	0.00354115138
731	0.00354115138
732	0.00354115138
733	0.00354115138
734	0.00354115138
735	0.00354115138
736	0.00354115138
737	0.00354115138
738	0.00354115138
739	0.00354115138
740	0.00354115138
741	0.00354115138
742	0.00354115138
743	0.00354115138
744	0.00354115138
745	0.00354115138
746	0.00354115138
747	0.00354115138
748	0.00354115138
749	0.00354115138
750	0.00354115138
751	0.00354115138
752	0.00354115138
753	0.00354115138
754	0.00354115138
755	0.00354115138
756	0.00354115138
757	0.00354115138
758	0.00354115138
759	0.00354115138
760	0.00354115138
761	0.00354115138
762	0.00354115138
763	0.00354115138
764	0.00354115138
765	0.00354115138
766	0.00354115138
767	0.00354115138
768	0.00354115138
769	0.00354115138
770	0.00354115138
771	0.00354115138
772	0.00354115138
773	0.00354115138
774	0.00354115138
775	0.00354115138
776	0.00354115138
777	0.00354115138
778	0.00354115138
779	0.00354115138
780	0.00354115138
781	0.00354115138
782	0.00354115138
783	0.00354115138
784	0.00354115138
785	0.00354115138
786	0.00354115138
787	0.00354115138
788	0.00354115138
789	0.00354115138
790	0.00354115138
791	0.00354115138
792	0.00354115138
793	0.00354115138
794	0.00354115138
795	0.00354115138
796	0.00354115138
797	0.00354115138
798	0.00354115138
799	0.00354115138
800	0.00354115138
801	0.00354115138
802	0.00354115138
803	0.00354115138
804	0.00354115138
805	0.00354115138
806	0.00354115138
807	0.00354115138
808	0.00354115138
809	0.00354115138
810	0.00354115138
811	0.00354115138
812	0.00354115138
813	0.00354115138
814	0.00354115138
815	0.00354115138
816	0.00354115138
817	0.00354115138
818	0.00354115138
819	0.00354115138
820	0.00354115138
821	0.00354115138
822	0.00354115138
823	0.00354115138
824	0.00354115138
825	0.00354115138
826	0.00354115138
827	0.00354115138
828	0.00354115138
829	0.00354115138
830	0.00354115138
831	0.00354115138
832	0.00354115138
833	0.00354115138
834	0.00354115138
835	0.00354115138
836	0.00354115138
837	0.00354115138
838	0.00354115138
839	0.00354115138
840	0.00354115138
841	0.00354115138
842	0.00354115138
843	0.00354115138
844	0.00354115138
845	0.00354115138
846	0.00354115138
847	0.00354115138
848	0.00354115138
849	0.00354115138
850	0.00354115138
851	0.00354115138
852	0.00354115138
853	0.00354115138
854	0.00354115138
855	0.00354115138
856	0.00354115138
857	0.00354115138
858	0.00354115138
859	0.00354115138
860	0.00354115138
861	0.00354115138
862	0.00354115138
863	0.00354115138
864	0.00354115138
865	0.00354115138
866	0.00354115138
867	0.00354115138
868	0.00354115138
869	0.00354115138
870	0.00354115138
871	0.00354115138
872	0.00354115138
873	0.00354115138
874	0.00354115138
875	0.00354115138
876	0.00354115138
877	0.00354115138
878	0.00354115138
879	0.00354115138
880	0.00354115138
881	0.00354115138
882	0.00354115138
883	0.00354115138
884	0.00354115138
885	0.00354115138
886	0.00354115138
887	0.00354115138
888	0.00354115138
889	0.00354115138
890	0.00354115138
891	0.00354115138
892	0.00354115138
893	0.00354115138
894	0.00354115138
895	0.00354115138
896	0.00354115138
897	0.00354115138
898	0.00354115138
899	0.00354115138
900	0.00354115138
901	0.00354115138
902	0.00354115138
903	0.00354115138
904	0.00354115138
905	0.00354115138
906	0.00354115138
907	0.00354115138
908	0.00354115138
909	0.00354115138
910	0.00354115138
911	0.00354115138
912	0.00354115138
913	0.00354115138
914	0.00354115138
915	0.00354115138
916	0.00354115138
917	0.00354115138
918	0.00354115138
919	0.00354115138
920	0.00354115138
921	0.00354115138
922	0.00354115138
923	0.00354115138
924	0.00354115138
925	0.00354115138
926	0.00354115138
927	0.00354115138
928	0.00354115138
929	0.00354115138
930	0.00354115138
931	0.00354115138
932	0.00354115138
933	0.00354115138
934	0.00354115138
935	0.00354115138
936	0.00354115138
937	0.00354115138
938	0.00354115138
939	0.00354115138
940	0.00354115138
941	0.00354115138
942	0.00354115138
943	0.00354115138
944	0.00354115138
945	0.00354115138
946	0.00354115138
947	0.00354115138
948	0.00354115138
949	0.00354115138
950	0.00354115138
951	0.00354115138
952	0.00354115138
953	0.00354115138
954	0.00354115138
955	0.00354115138
956	0.00354115138
957	0.00354115138
958	0.00354115138
959	0.00354115138
960	0.00354115138
961	0.00354115138
962	0.00354115138
963	0.00354115138
964	0.00354115138
965	0.00354115138
966	0.00354115138
967	0.00354115138
968	0.00354115138
969	0.00354115138
970	0.00354115138
971	0.00354115138
972	0.00354115138
973	0.00354115138
974	0.00354115138
975	0.00354115138
976	0.00354115138
977	0.00354115138
978	0.00354115138
979	0.00354115138
980	0.00354115138
981	0.00354115138
982	0.00354115138
983	0.00354115138
984	0.00354115138
985	0.00354115138
986	0.00354115138
987	0.00354115138
988	0.00354115138
989	0.00354115138
990	0.00354115138
991	0.00354115138
992	0.00354115138
993	0.00354115138
994	0.00354115138
995	0.00354115138
996	0.00354115138
997	0.00354115138
998	0.00354115138
999	0.00354115138
